latitude,longitude,place_name
10.810883,-85.413707,"Calle Cuesta Diablo, Cañas Dulces, Cantón de Liberia, Guanacaste, 50102, Costa Rica"
10.196777,-84.229892,"Sarapiquí, Cantón de Alajuela, Alajuela Province, 20114, Costa Rica"
9.561575,-84.123468,"Calle Río Negro, Cerros Arriba, Quepos, Cantón de Quepos, Puntarenas Province, 60601, Costa Rica"
10.495573,-84.696714,"Benedictus, Vía 142, La Palma, La Fortuna, Cantón de San Carlos, Alajuela Province, 21007, Costa Rica"
10.232331,-85.531602,"Calle Diriá, Chapernal, Diriá, Cantón de Santa Cruz, Guanacaste, 50307, Costa Rica"
10.321576,-84.243686,"Hotel Recreo Verde, Calle Recreo Verde, Mesén, Venecia, Cantón de San Carlos, Alajuela Province, 21005, Costa Rica"
10.290599,-84.972435,"Calle Jesús 245, Barrio San Pablo, Barrio Santa Lucía, Las Juntas, Cantón de Abangares, Guanacaste, 50701, Costa Rica"
3.30333333333333,101.62025,"Kanching Falls, Rawang Highway, Selayang Municipal Council, Gombak, Selangor, Malaysia"
10.301239,-85.610549,"Santa Cruz, Cantón de Santa Cruz, Guanacaste, 50301, Costa Rica"
10.89837,-85.32839,"Blue River Resort Hot Springs, Calle del Arreo, Buenos Aires, Aguas Claras, Cantón de Upala, Alajuela Province, 21302, Costa Rica"
10.89837,-85.32853,"Blue River Resort Hot Springs, Calle del Arreo, Buenos Aires, Aguas Claras, Cantón de Upala, Alajuela Province, 21302, Costa Rica"
10.287497,-84.955524,"Calle Las Minas, Barrio Agua Calinete - Mina, Las Juntas, Cantón de Abangares, Guanacaste, 50701, Costa Rica"
3.21666666666667,101.83975,"Congkak Park and Resort, Chenuang Peak Trail, Kajang Municipal Council, Hulu Langat, Selangor, Malaysia"
9.901885,-85.454327,"Puerto Carrillo, Cantón de Hojancha, Guanacaste, 51103, Costa Rica"
58.30937,22.07618,"21113, Viidu-Mäebe, Viidu-Mäebe küla, Saaremaa vald, Saare County, 93442, Estonia"
58.48655,22.83183,"Ratla, Ratla küla, Saaremaa vald, Saare County, 94223, Estonia"
58.61218,22.80056,"Orissaare — Leisi — Mustjala, Raugu, Raugu küla, Saaremaa vald, Saare County, 94652, Estonia"
58.24419,26.57518,"Luke mõis, Luke — Unipiha, Kolde, Luke küla, Nõo vald, Tartu County, 61614, Estonia"
68.22592,21.94517,"E 45, Övre Soppero, Kiruna kommun, Norrbotten County, Sweden"
58.43918,26.71262,"Laane, Allika tee, Lombi, Lombi küla, Vahi alevik, Tartu vald, Tartu County, 60517, Estonia"
22.35164,103.78167,"O Quy Ho Road, Phường Ô Quý Hồ, Xã Hoàng Liên, Sa Pa, Lào Cai Province, Vietnam"
58.28062,22.81871,"Nässuma, Nässuma küla, Saaremaa vald, Saare County, 94116, Estonia"
58.21082,22.31476,"Sõrve mnt, Keskranna, Mändjala küla, Saaremaa vald, Saare County, 93271, Estonia"
58.31681,26.72325,"Ülenurme alevik, Kambja vald, Tartu County, 61714, Estonia"
-24.95139,47.00013,"Nahampoana, District de Tôlanaro, Anosy, Province de Toliara, Madagascar"
-24.745,46.852,"RIP 118, Isaka-Ivondro, District de Tôlanaro, Anosy, Province de Toliara, Madagascar"
-22.53526,45.37253,"N 7, Ranohira, Ihorombe, Province de Fianarantsoa, Madagascar"
-24.95099,47.0074,"Nahampoana, District de Tôlanaro, Anosy, Province de Toliara, Madagascar"
-22.53736,45.37018,"Piscine noire et bleue, N 7, Ranohira, Ihorombe, Province de Fianarantsoa, Madagascar"
-24.9879,46.9255,"N 13, Manatantely, Soanierana, District de Tôlanaro, Anosy, Province de Toliara, Madagascar"
43.58864,132.46581,"05К-194, Shkotovsky District, Primorsky Krai, Far Eastern Federal District, Russia"
43.3633,132.97392,"Partizansk, Primorsky Krai, Far Eastern Federal District, Russia"
43.61065,132.50927,"05К-194, Ивановское сельское поселение, Shkotovsky District, Primorsky Krai, Far Eastern Federal District, Russia"
43.49187,133.67668,"05Н-131, Lazovsky District, Primorsky Krai, Far Eastern Federal District, Russia"
43.48403,133.58034,"05Н-131, Partizansky District, Primorsky Krai, Far Eastern Federal District, Russia"
43.54887,132.42584,"05К-194, Shkotovsky District, Primorsky Krai, Far Eastern Federal District, Russia"
42.75629,130.68616,"Заречная улица, Kamyshovoe, Khasansky District, Primorsky Krai, Far Eastern Federal District, Russia"
42.57212,130.78776,"Khasansky District, Primorsky Krai, Far Eastern Federal District, Russia"
43.10834,131.55447,"Khasansky District, Primorsky Krai, Far Eastern Federal District, Russia"
36.804062,139.486456,"太郎山登山口, Nikkō, Tochigi Prefecture, Japan"
24.135044,121.293375,"Qilaishan Trail, Fushi Village, Xiulin, Hualien County, 972, Taiwan"
18.32482,-65.73021,"501, PR-983 / PR-988, Sabana, Luquillo, Puerto Rico, 00773, United States"
5.433972,-60.084167,"Karambaru - Kukui River - Pipillipai, Cuyuni-Mazaruni, Guyana"
5.296917,-59.910361,"Rest of Region 8, Potaro-Siparuni, Guyana"
5.279528,-59.915861,"Rest of Region 8, Potaro-Siparuni, Guyana"
-37.56033,145.67864,"Acheron Way, Narbethong, Shire of Murrindindi, Victoria, 3778, Australia"
-37.52706,145.52147,"Wirrawilla Rainforest Walk, Toolangi, Shire of Murrindindi, Victoria, Australia"
29.74983,-82.21786,"Waldo Road, Alachua County, Florida, 32609, United States"
6.42236,80.42462,"Weddagala-Kudawa Road, Kudawa, Ratnapura District, Sabaragamuwa Province, Sri Lanka"
6.42457,80.4155,"Sinharaja National Park, Weddagala-Kudawa Road, Kudawa, Ratnapura District, Sabaragamuwa Province, Sri Lanka"
24.2,120.9,"3之8號, 雪山路出雲巷, Zhongkeng Village, Heping District, Taichung, 423012, Taiwan"
30.33869,119.42985,"阳柴坞, 天目山镇, Lin'an District, Hangzhou City, Zhejiang, China"
30.33524,119.43606,"天目山景区, X313, 周家坦, 天目山镇, Lin'an District, Hangzhou City, Zhejiang, China"
56.0812,-4.55615,"Central Path, Balmaha, Stirling, Scotland, G63 0JS, United Kingdom"
49.12015,13.24233,"Polomská, Debrník u Železné Rudy, Železná Ruda, okres Klatovy, Plzeň Region, Southwest, 340 04, Czechia"
57.2104,-3.6233,"Lettoch Road, Nethy Bridge, Highland, Scotland, PH25 3EJ, United Kingdom"
57.2636,-4.9808,"Glen Affric Road, Highland, Scotland, United Kingdom"
56.6769,-4.3333,"East Camghouran, Perth and Kinross, Scotland, PH17 2QH, United Kingdom"
57.0072,-3.4686,"Aberdeenshire, Scotland, United Kingdom"
37.89783,14.4967,"Caronia, Messina, Sicily, 98072, Italy"
37.87472,14.01583,"Sentiero Geologico 1, Isnello, Palermo, Sicily, 90010, Italy"
37.96639,13.94333,"Gratteri, Palermo, Sicily, 90010, Italy"
37.99389,14.20639,"Tusa, Messina, Sicily, 98079, Italy"
51.95261,39.54062,"Малоприваловское сельское поселение, Verkhnekhavsky District, Voronezh Oblast, Central Federal District, 396100, Russia"
51.90789,39.54464,"Малоприваловское сельское поселение, Verkhnekhavsky District, Voronezh Oblast, Central Federal District, 396100, Russia"
57.1041,53.07573,"94Н-534, Yakshur-Bodyinsky District, Udmurtia, Volga Federal District, Russia"
57.07394,53.22025,"Yakshur-Bodyinsky District, Udmurtia, Volga Federal District, 427110, Russia"
38.4697,-9.0006,"Área de Protecção Total do Parque Natural da Arrábida, Ao Formosinho, Azeitão (São Lourenço e São Simão), Setúbal, 2925-378, Portugal"
38.7943,-9.4155,"Rua da Azenha, Galamares, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra, Lisbon, 2710-225, Portugal"
36.21219,52.8243,"چاکسرا, دهستان لفور, بخش بندپی شرقی, Babol County, Mazandaran Province, Iran"
8.7534,-82.2394,"Vía Gualaca - Rambála, Hornito, Distrito de Gualaca, Chiriquí, Panama"
37.8138,-119.8926,"28778, Highway 120, Sequoia, Tuolumne County, California, 95321, United States"
37.8489,-120.5805,"Tuolumne County, California, 95427, United States"
19.1697,-97.30001,"Tlachichuca, Puebla, 75050, Mexico"
17.1666,-96.635,"Santa Catarina Ixtepeji, Oaxaca, Mexico"
26.71994,128.219,"Kunigami, Okinawa Prefecture, 905-1499, Japan"
-45.601,168.0811,"Chewings Road, Northern Community, Southland District, Southland, 9747, New Zealand"
-43.76238124,169.3886314,"Westland District, West Coast, New Zealand"
-17.02675,145.60042,"Davies Creek Road, Mareeba, Mareeba Shire, Queensland, Australia"
-17.0264,145.59023,"Davies Creek Camp Node 6, Turtle Rock Walking Track, Mareeba, Mareeba Shire, Queensland, Australia"
-17.02205,145.58507,"Davies Creek Road, Mareeba, Mareeba Shire, Queensland, Australia"
-42.533,147.65,"Cutting Grass Road, Levendale, Glamorgan-Spring Bay, Tasmania, Australia"
-42.733,146.317,"Southwest, Derwent Valley, Tasmania, Australia"
-43.174,146.783,"Wyena Road, Huon Valley, Tasmania, Australia"
-11.48375,27.6728,"Parc Animalier Mikembo, Kipushi, Haut-Katanga, Democratic Republic of the Congo"
36.01198,-78.97001,"Duke Forest Durham Division, 3250, Midway Fire Trail, Durham, Orange County, North Carolina, 27705, United States"
18.5279,98.3766,"Ban Pha Nang, Tha Pha, Chiang Mai Province, 50270, Thailand"
5.48864,116.02197,"Jalan Kimanis-Keningau, Papar District, West Coast Division, Sabah, Malaysia"
-28.27333,153.1724,"Albert River Circuit, Limpinwood, O'Reilly, Tweed Shire Council, New South Wales, Australia"
-28.26482,153.17305,"Mount Bithongabel Bush Campsite, Border Track, Limpinwood, Natural Bridge, Gold Coast City, Tweed Shire Council, New South Wales, 2484, Australia"
58.49267,22.52195,"Pöitse, Linnuse küla, Saaremaa vald, Saare County, 94262, Estonia"
32.54428,76.05474,"Dalhouse-Khajiar Road, Moti Tibba , Dalhousie, Chamba, Himachal Pradesh, 176304, India"
32.54074,76.01406,"Guniala, Dalhousie, Chamba, Himachal Pradesh, 176304, India"
-17.85406,30.80027,"Zvimba, Mashonaland West Province, Zimbabwe"
-18.17803,31.62103,"Gosho Park, Service Track, Marondera, Mashonaland East Province, Zimbabwe"
-17.8425,31.0883,"Mukuvisi Woodlands, Creswick Road, Braeside, Harare, Zimbabwe"
-19.88456,29.45594,"Jabulani Lodge, Insiza, Matabeleland South Province, Zimbabwe"
-19.21745,30.39775,"Chirumhanzu, Midlands Province, Zimbabwe"
-19.0999,28.01028,"Lupane, Matabeleland North Province, Zimbabwe"
58.3701,26.5561,"Asusilla — Pärna, Tüki küla, Ilmatsalu, Tartu linn, Tartu County, 61401, Estonia"
58.4176,26.588,"Tallinn — Tartu — Võru — Luhamaa, Rähni, Kardla küla, Tartu linn, Tartu County, 61408, Estonia"
58.35203,26.60463,"Tartu — Viljandi — Kilingi-Nõmme, Pihva, Pihva küla, Tartu linn, Tartu County, 61407, Estonia"
58.13621,27.01191,"Keljomäe, Akste — Häätaru, Kiidjärve, Kiidjärve küla, Põlva vald, Põlva County, 63604, Estonia"
26.940139,-81.3375,"Glades County, Florida, United States"
57.205933,-92.282467,"Kivalliq Region, Nunavut, Canada"
58.760283,-94.198646,"Unorganized Division No. 23, Manitoba, Canada"
57.22215,-92.29395,"Kivalliq Region, Nunavut, Canada"
57.398333,-92.07266667,"Kivalliq Region, Nunavut, Canada"
57.39616667,-91.976,"Kivalliq Region, Nunavut, Canada"
57.394333,-91.8663333,"Kivalliq Region, Nunavut, Canada"
55.388,-77.992,"Qikiqtaaluk Region, Nunavut, Canada"
55.289,-77.793,"Qikiqtaaluk Region, Nunavut, Canada"
58.866521,-94.000841,"Kivalliq Region, Nunavut, Canada"
55.273,-77.745,"Enchukw Meskino, ᐙᐱᒫᑯᔥᑐᐃ Whapmagoostui, Whapmagoostui (Land), Eeyou Istchee, Nord-du-Québec, Quebec, Canada"
66.660833,25.331667,"Karhurinteentie, Rovaniemi, Rovaniemi sub-region, Lapland, Mainland Finland, Finland"
58.934214,-93.797051,"Kivalliq Region, Nunavut, Canada"
58.802002,-94.192767,"Kivalliq Region, Nunavut, Canada"
58.6781,-94.2033,"Unorganized Division No. 23, Manitoba, Canada"
62.61477,12.62464,"Z 531, Övre Lillåsvallen, Härjedalens kommun, Jämtland County, Sweden"
57.22078333,-91.95621667,"Kivalliq Region, Nunavut, Canada"
57.24101667,-91.95638333,"Kivalliq Region, Nunavut, Canada"
69.48389,18.86423,"Kobbevågvegen, Kobbevågneset, Tromsø, Troms, Norway"
57.50316667,-91.81316667,"Kivalliq Region, Nunavut, Canada"
56.9955,-92.2924,"York Factory, Unorganized Division No. 23, Manitoba, Canada"
57.05585,-92.53126667,"Kivalliq Region, Nunavut, Canada"
56.9659,-92.6305,"Unorganized Division No. 23, Manitoba, Canada"
57.1155,-92.42116667,"Kivalliq Region, Nunavut, Canada"
61.14671,16.89196,"Lillnäset, Söderhamns kommun, Gävleborg County, Sweden"
62.58876,12.60246,"Z 531, Övre Lillåsvallen, Härjedalens kommun, Jämtland County, Sweden"
59.0673,27.5277,"Kamarna küla, Alutaguse vald, Ida-Viru County, 41207, Estonia"
59.096,27.4422,"Varesmetsa küla, Alutaguse vald, Ida-Viru County, 41115, Estonia"
59.0656,27.4805,"Karjamaa küla, Alutaguse vald, Ida-Viru County, 41002, Estonia"
59.0773,27.4879,"Imatu, Imatu küla, Alutaguse vald, Ida-Viru County, 41103, Estonia"
59.0589,27.5083,"Kamarna küla, Alutaguse vald, Ida-Viru County, 41207, Estonia"
59.1023,27.4188,"Varesmetsa küla, Alutaguse vald, Ida-Viru County, 41115, Estonia"
59.1001,27.4131,"Varesmetsa küla, Alutaguse vald, Ida-Viru County, 41115, Estonia"
59.1006,27.4371,"Varesmetsa küla, Alutaguse vald, Ida-Viru County, 41115, Estonia"
59.0826,27.4557,"Imatu küla, Alutaguse vald, Ida-Viru County, 41103, Estonia"
59.0771,27.4582,"Imatu küla, Alutaguse vald, Ida-Viru County, 41103, Estonia"
59.0619,27.5162,"Kamarna küla, Alutaguse vald, Ida-Viru County, 41207, Estonia"
59.0618,27.5112,"Kamarna küla, Alutaguse vald, Ida-Viru County, 41207, Estonia"
59.0579,27.5019,"Karjamaa küla, Alutaguse vald, Ida-Viru County, 41002, Estonia"
59.0553,27.5074,"Kamarna küla, Alutaguse vald, Ida-Viru County, 41207, Estonia"
59.4764,27.4764,"Ida-Viru County, Estonia"
59.0972,27.4316,"Varesmetsa küla, Alutaguse vald, Ida-Viru County, 41115, Estonia"
59.0606,27.5044,"Karjamaa küla, Alutaguse vald, Ida-Viru County, 41002, Estonia"
57.6824,26.5988,"Vana-Roosa küla, Viirapalu küla, Rõuge vald, Võru County, 66308, Estonia"
57.6726,26.5691,"Koemetsa küla, Rõuge vald, Võru County, 66006, Estonia"
59.0729,27.4353,"Pootsiku küla, Alutaguse vald, Ida-Viru County, 41109, Estonia"
57.6823,26.6012,"Vana-Roosa küla, Viirapalu küla, Rõuge vald, Võru County, 66308, Estonia"
57.6669,26.6047,"Vana-Roosa küla, Rõuge vald, Võru County, 66107, Estonia"
57.6764,26.5529,"Koemetsa küla, Rõuge vald, Võru County, 66006, Estonia"
57.6567,26.4493,"Koemetsa küla, Rõuge vald, Võru County, 66006, Estonia"
57.6652,26.4683,"Koemetsa küla, Koobassaare küla, Rõuge vald, Võru County, Estonia"
57.6457,26.4148,"Laatre — Lüllemäe — Hargla, Hargla, Hargla küla, Valga vald, Valga County, 68014, Estonia"
57.6415,26.4149,"Laatre — Lüllemäe — Hargla, Hargla, Hargla küla, Valga vald, Valga County, 68014, Estonia"
57.6541,26.4972,"Koemetsa — Aruküla, Koemetsa küla, Rõuge vald, Võru County, 66006, Estonia"
57.6524,26.495,"Koemetsa — Aruküla, Koemetsa küla, Rõuge vald, Võru County, 66006, Estonia"
57.667,26.4667,"Koemetsa küla, Koobassaare küla, Rõuge vald, Võru County, Estonia"
57.6687,26.4676,"Koemetsa küla, Koobassaare küla, Rõuge vald, Võru County, Estonia"
57.6898,26.4768,"Koobassaare küla, Valga vald, Valga County, 68111, Estonia"
57.671,26.5578,"Koemetsa küla, Rõuge vald, Võru County, 66006, Estonia"
26.24,119.29,"赖婆里, Jin'an District, Fuzhou City, Fujian, China"
26.24,119.27,"Jin'an District, Fuzhou City, Fujian, China"
26.28,119.29,"黄坑, Jin'an District, Fuzhou City, Fujian, China"
57.6655,26.5061,"Koemetsa küla, Rõuge vald, Võru County, 66006, Estonia"
57.6624,26.5162,"Koemetsa küla, Rõuge vald, Võru County, 66006, Estonia"
35.93,-84.31,"Central Avenue, Oak Ridge National Laboratory, Oak Ridge, Roane County, East Tennessee, Tennessee, United States"
57.67,26.4723,"Koemetsa küla, Rõuge vald, Võru County, 66006, Estonia"
57.9485,27.3418,"Viluste — Lindora, Nohipalo, Nohipalo küla, Räpina vald, Põlva County, 64216, Estonia"
57.9246,27.3258,"Nohipalo küla, Räpina vald, Põlva County, 64216, Estonia"
57.9374,27.3465,"Mustjärve lõkkekoht, Viluste — Lindora, Nohipalo küla, Räpina vald, Põlva County, 64216, Estonia"
57.9409,27.3497,"Viluste — Lindora, Nohipalo, Nohipalo küla, Räpina vald, Põlva County, 64216, Estonia"
57.9212,27.3791,"Kamnitsa küla, Võru vald, Võru County, 64111, Estonia"
57.9264,27.405,"Kamnitsa küla, Võru vald, Võru County, 64111, Estonia"
57.9608,27.2828,"Vinso, Vinso küla, Räpina vald, Põlva County, 64226, Estonia"
57.9384,27.299,"Lihtensteini küla, Räpina vald, Põlva County, 64213, Estonia"
57.9504,27.3688,"Nohipalo, Nohipalo küla, Räpina vald, Põlva County, 64216, Estonia"
57.9557,27.3249,"Nohipalo, Nohipalo küla, Räpina vald, Põlva County, 64216, Estonia"
57.9408,27.2926,"Lihtensteini küla, Räpina vald, Põlva County, 64213, Estonia"
57.9386,27.3643,"Nohipalo küla, Räpina vald, Põlva County, 64216, Estonia"
57.933,27.3541,"Nohipalo küla, Räpina vald, Põlva County, 64216, Estonia"
57.9602,27.2862,"Vinso, Vinso küla, Räpina vald, Põlva County, 64226, Estonia"
57.9382,27.3527,"Viluste — Lindora, Nohipalo, Nohipalo küla, Räpina vald, Põlva County, 64216, Estonia"
57.9389,27.352,"Viluste — Lindora, Nohipalo, Nohipalo küla, Räpina vald, Põlva County, 64216, Estonia"
57.9237,27.2948,"Nohipalo küla, Räpina vald, Põlva County, 65406, Estonia"
-34.0,113.0,
-34.0,115.0,"Gas Bay Road, Gnarabup, Shire Of Augusta Margaret River, Western Australia, Australia"
-34.0,114.0,
-34.0,112.0,
-34.0,116.0,"water tank, McDonald's Road, Maranup, Shire Of Bridgetown-Greenbushes, Western Australia, Australia"
58.0,27.0,"Savisaare tee, Mustajõe küla, Pragi küla, Põlva vald, Põlva County, 63209, Estonia"
-33.3633,-70.2861,"Camino a Valle Nevado, Lo Barnechea, Provincia de Santiago, Santiago Metropolitan Region, Chile"
-53.688,-70.9758,"Ruta 9 Sur, Punta Arenas, Provincia de Magallanes, Magallanes and Chilean Antarctica Region, Chile"
-54.9919,-67.68,"Circuito de los Dientes, Cape Horn, Provincia de la Antártica Chilena, Magallanes and Chilean Antarctica Region, Chile"
58.3669,26.6934,"Wilhelm Ostwaldi, Maarjamõisa, Tartu, Tartu linn, Tartu County, 50411, Estonia"
61.07,25.13,"Lammi, Hämeenlinna, Hämeenlinna sub-region, Kanta-Häme, Mainland Finland, Finland"
38.68585,-28.4363,Portugal
38.27137,-28.54793,Portugal
38.26626,-28.38053,Portugal
38.24674,-28.3231,Portugal
38.36766,-28.63795,Portugal
38.24109,-28.40947,Portugal
38.38137,-28.30696,Portugal
38.24667,-28.85874,
38.23622,-28.88048,
38.21362,-28.34484,Portugal
38.25779,-28.44594,Portugal
38.37943,-28.33653,Portugal
38.3035,-28.50404,Portugal
38.32296,-28.45452,Portugal
38.30947,-28.46797,Portugal
38.2306,-28.11554,Portugal
38.37399,-28.63609,Portugal
40.56,116.23,"Liubinbu, Yanqing District, Beijing, China"
1.3733,32.2903,"footpath, Nakasongola, Central Region, Uganda"
45.37,-63.26,"Dalhousie University Faculty of Agriculture, 11, River Road, Bible Hill, Municipality of Colchester, Colchester County, Nova Scotia, B2N 5E3, Canada"
29.75,-100.13,"Edwards County, Texas, United States"
30.33,-98.45,"Trails End Road, Blanco County, Texas, United States"
29.61,-100.45,"Seargeant Memorial Trail, Kinney County, Texas, United States"
30.04,-99.39,"Buffalo Hump Trail Southwest, Kerr County, Texas, 78024, United States"
30.13,-98.53,"550, Big Creek Road, Blanco County, Texas, 78606, United States"
30.07,-99.51,"Kerr Wma Road West, Kerr County, Texas, United States"
29.77,-100.08,"Edwards County, Texas, United States"
29.77,-99.81,"Ash Creek Road, Real County, Texas, 78873, United States"
29.94,-100.93,"Val Verde County, Texas, United States"
29.74,-100.1,"Edwards County, Texas, United States"
29.69,-101.32,"Río Grande Trail, Val Verde County, Texas, United States"
30.67,-101.7,"State Highway 290, Fort Lancaster, Crockett County, Texas, United States"
30.29,-98.09,"Vista Oaks Drive, Hays County, Texas, 78620, United States"
30.15,-99.99,"Edwards County, Texas, United States"
30.33,-98.44,"Trails End Road, Blanco County, Texas, United States"
20.09,85.18,"Naya Jagannath Sadak, Sarankul, Nayagarh, Odisha, India"
37.45962,126.948113,"Seoul National University Gwanak Campus, 1, Gwanak-ro, Seouldaeipgu Samsung Apartments, Daehak-dong, Gwanak-gu, Seoul, 08826, South Korea"
22.30832,39.05697,"Thuwal, Governorate of Jidda, Makkah Region, 23955-6900, Saudi Arabia"
22.3051,39.04592,"Thuwal, Governorate of Jidda, Makkah Region, 23955-6900, Saudi Arabia"
22.31218,39.00148,Saudi Arabia
22.25927,39.00818,Saudi Arabia
22.20573,39.02268,Saudi Arabia
22.18657,38.98883,Saudi Arabia
22.38075,39.1316,"Qhadimah, Rabigh, Makkah Region, Saudi Arabia"
22.36737,39.10955,"King Abdullah Economic City, Saudi Arabia"
22.395,39.13207,"King Abdullah Economic City, Saudi Arabia"
35.28,104.44,"Shangchuan, Weiyuan County, Dingxi City, Gansu, China"
28.22,112.95,"Yinpenling, Changsha, 湘江新区, Yuelu District, Changsha, Hunan, 410006, China"
22.38588,39.13242,"King Abdullah Economic City, Saudi Arabia"
41.2436,-96.1173,"Abraham's Bridge, Millard, Omaha, Douglas County, Nebraska, 68144, United States"
22.35632,39.09713,"Rabigh, Makkah Region, 23955, Saudi Arabia"
21.50705,39.14847,"Jeddah, Governorate of Jidda, Makkah Region, 23434, Saudi Arabia"
57.15,-3.79,"Aviemore, Highland, Scotland, PH22 1RN, United Kingdom"
21.39283,39.13698,Saudi Arabia
45.13,13.65,"Secret Beach, Monter, Rovinj, Grad Rovinj, Istria County, 52210, Croatia"
45.13,13.66,"Grad Rovinj, Istria County, Croatia"
45.13,13.67,"Marboj, Rovinj, Grad Rovinj, Istria County, Croatia"
45.13,13.68,"Monter, Rovinj, Grad Rovinj, Istria County, 52210, Croatia"
45.13,13.69,"Rovinjsko Selo, Grad Rovinj, Istria County, 52210, Croatia"
45.13,13.7,"Kloštar, Općina Vrsar, Istria County, Croatia"
45.13,13.71,"Rovinjsko Selo, Grad Rovinj, Istria County, 52210, Croatia"
45.13,13.72,"Rovinjsko Selo, Grad Rovinj, Istria County, 52210, Croatia"
45.13,13.73,"Jama Golubinka, D75, Marasi, Općina Vrsar, Istria County, 52448, Croatia"
22.38,39.05,"King Abdullah Economic City, Saudi Arabia"
21.22185,39.14882,"Sumaymah, Governorate of Jidda, Makkah Region, Saudi Arabia"
21.05592,39.22432,Saudi Arabia
21.09092,39.19863,Saudi Arabia
68.3544,19.048,"Kiruna kommun, Norrbotten County, Sweden"
-23.33,15.02,"Erongo Region, Namibia"
46.414886,0.118167,"Les Verrinnes, Lusignan, Poitiers, Vienne, Nouvelle-Aquitaine, Metropolitan France, 86600, France"
68.3568,19.0503,"Kiruna kommun, Norrbotten County, Sweden"
68.3569,19.0502,"Kiruna kommun, Norrbotten County, Sweden"
28.35,121.25,"Wenling, Taizhou, Zhejiang, China"
68.3569,19.0501,"Kiruna kommun, Norrbotten County, Sweden"
33.28,-88.47,"Cowhead Road, Noxubee County, Mississippi, United States"
60.967108,15.799806,"Lamborn - Svartnäs, Stockholmsdammen, Falu kommun, Dalarna County, Sweden"
40.85,14.31,"Centro Commerciale Neapolis, Via Argine, Monteleone, Municipalità 6, Naples, Campania, 80146, Italy"
52.029169,5.801075,"Wekeromseweg, Ede, Gelderland, Netherlands, 6874 NE, Netherlands"
52.186131,5.751794,"Houtbeekweg, Kootwijk, Barneveld, Gelderland, Netherlands, 3775 KW, Netherlands"
60.966786,15.801483,"Lamborn - Svartnäs, Stockholmsdammen, Falu kommun, Dalarna County, Sweden"
54.308956,-2.070772,"Low Gate, Newbiggin, Askrigg, North Yorkshire, England, DL8 3JE, United Kingdom"
40.816039,9.292372,"Belchidda/Berchidda, Sassari, Sardinia, 07022, Italy"
54.308906,-2.081853,"A684, Worton, Bainbridge, North Yorkshire, England, DL8 3ER, United Kingdom"
68.3628,19.0528,"Kiruna kommun, Norrbotten County, Sweden"
68.3578,19.0528,"Kiruna kommun, Norrbotten County, Sweden"
-27.35,-48.32,"Santa Catarina, South Region, Brazil"
-27.59,-48.32,"Santa Catarina, South Region, Brazil"
41.79,111.901,"四子王旗查干补力格苏木, Dorbod Banner, Ulanqab City, Inner Mongolia, 012000, China"
41.79,111.902,"四子王旗查干补力格苏木, Dorbod Banner, Ulanqab City, Inner Mongolia, 012000, China"
41.79,111.903,"四子王旗查干补力格苏木, Dorbod Banner, Ulanqab City, Inner Mongolia, 012000, China"
41.79,111.904,"四子王旗查干补力格苏木, Dorbod Banner, Ulanqab City, Inner Mongolia, 012000, China"
41.79,111.9,"四子王旗查干补力格苏木, Dorbod Banner, Ulanqab City, Inner Mongolia, 012000, China"
41.78,111.902,"四子王旗查干补力格苏木, Dorbod Banner, Ulanqab City, Inner Mongolia, 012000, China"
41.78,111.903,"四子王旗查干补力格苏木, Dorbod Banner, Ulanqab City, Inner Mongolia, 012000, China"
41.78,111.904,"四子王旗查干补力格苏木, Dorbod Banner, Ulanqab City, Inner Mongolia, 012000, China"
41.78,111.901,"四子王旗查干补力格苏木, Dorbod Banner, Ulanqab City, Inner Mongolia, 012000, China"
43.64,112.1328,"丹阿线, Gerelt Od Sum, Erenhot City, Xilingol League, Inner Mongolia, China"
43.64,112.1329,"丹阿线, Gerelt Od Sum, Erenhot City, Xilingol League, Inner Mongolia, China"
43.65,112.1329,"Gerelt Od Sum, Erenhot City, Xilingol League, Inner Mongolia, China"
43.65,112.133,"Gerelt Od Sum, Erenhot City, Xilingol League, Inner Mongolia, China"
43.64,112.133,"丹阿线, Gerelt Od Sum, Erenhot City, Xilingol League, Inner Mongolia, China"
43.65,112.1328,"Gerelt Od Sum, Erenhot City, Xilingol League, Inner Mongolia, China"
39.08,-76.19,"Kent County, Maryland, United States"
62.1104,130.0103,"Tyokhtyur, Жанхадинский наслег, Megino-Kangalassky Ulus, Sakha Republic, Far Eastern Federal District, Russia"
62.1476,128.0588,"15А, Юбилейная улица, Магарас, Одунунский наслег, Gorny Ulus, Sakha Republic, Far Eastern Federal District, 678041, Russia"
39.9966,-83.0207,"Wexner Medical Center at The Ohio State University, 410, West Tenth Avenue, University View, Columbus, Clinton Township, Franklin County, Ohio, 43210, United States"
40.0033,-83.0387,"Carmack Road, Carmenton, Columbus, Sharon, Franklin County, Ohio, 43210, United States"
55.09,23.8,"5, Pergalės g., Babtai, Babtų seniūnija, Kaunas District Municipality, Kaunas County, 54329, Lithuania"
51.62,5.0,"2, Heibloemstraat, De Moer, Loon op Zand, North Brabant, Netherlands, 5176 NM, Netherlands"
51.97,4.72,"Bosweg, 't Beijersche, Stolwijk, Krimpenerwaard, South Holland, Netherlands, 2821 NK, Netherlands"
